ID	city	english
WZ2VMHSNF5V4	新賓	Xinbin
WZ2ZD85FQBZ4	清原	Qingyuan
WZ34U2VP4TW7	桓仁	Huanren
WZ39ZM9MR5E6	集安	Jian
WZ3MJE87E7HH	通化縣	Tonghuaxian
WZ3T3SEQVEVF	通化	Tonghua
WZ3YSC05ZW82	白山	Baishan
WZ6JZ9MY8KF0	臨江	Linjiang
WZ6PJDT5559T	江源	Jiangyuan
WZ6XV27X2BPV	東崗	Donggang
WZ75TK22UX8K	長白	Changbai
WZ809BF6B5HR	鐵嶺	Tieling
WZ84N3GZSQZH	開原	Kaiyuan
WZ85RGYGED4B	昌圖	Changtu
WZ8EN4F269K6	西豐	Xifeng
WZ8GZQHFH76E	遼源	Liaoyuan
WZ8MTDUGMP22	四平	Siping
WZ8QMNNM6CR3	梨樹	Lishu
WZ8UHMQ5P5GS	東遼	Dongliao
WZ8Z2QGJUG9Z	公主嶺	Gongzhuling
WZ92T0CFC75P	柳河	Liuhe
WZ93GYM7HQ8K	梅河口	Meihekou
WZ96B98JJ08H	東豐	Dongfeng
WZ9DGCSJPBEH	輝南	Huinan
WZ9NE78SJ9EY	伊通	Yitong
WZ9REDW47HPB	雙陽	Shuangyang
WZ9SK6FCCUK3	磐石	Panshi
WZB5VHZMXQK2	長嶺	Changling
WZBX23CR6X91	前郭	Qianguo
WZC1EXZ0P9HU	長春	Changchun
WZC7PM687S82	九台	Jiutai
WZCBQTFKPWH8	永吉	Yongji
WZCCRENBK8PQ	吉林	Jilin
WZCHB81R92M3	農安	Nongan
WZCMK67YN39K	德惠	Dehui
WZCXGSKGQZDX	扶餘	Fuyu
WZCYZXNZKTX6	榆樹	Yushu
WZD1JQSVYHUG	靖宇	Jingyu
WZD8B3FQNGYV	撫松	Fusong
WZDH7Y3YRH94	樺甸	Huadian
WZE9ZQQGJYES	和龍	Helong
WZENTZQ0X9FP	敦化	Dunhua
WZETM1Y05WW7	安圖	Antu
WZF89QYZKN9Q	蛟河	Jiaohe
WZFK8Y6JM2HV	舒蘭	Shulan
WZFRT37VCWZV	五常	Wuchang
WZS5340C29F7	龍井	Longjing
WZS5FY540EQG	延吉	Yanji
WZSEYSHXC5JZ	琿春	Hunchun
WZSK6Q7Q6K8D	圖們	Tumen
WZSQ2W1J61K3	汪清	Wangqing
WZUH61TJMXJN	甯安	Ningan
WZUJ81EXHD0Q	海林	Hailin
WZUJT5EC6FK4	牡丹江	Mudanjiang
WZUZD13VBQVV	穆棱	Muling
WZV4XWWWM7QM	東寧	Dongning
WZVK8QKT22PV	綏芬河	Suifenhe
Y02388H8QWSD	青河	Qinghe
Y854VWWVNX18	東烏旗	Dongwuqi
Y8DVQFRGVYH1	新右旗	Xinyouqi
Y8GD09U2RMGS	滿洲里	Manzhouli
Y8HKPG03DZNT	烏拉蓋	Wulagai
Y8J548QRRP4M	霍林郭勒	Huolinguole
Y8J86MNBPZTN	巴雅爾吐胡碩	Bayaertuhushuo
Y8MK3HF77T3W	阿爾山	Aershan
Y8N2K15G20SV	科右中旗	Keyouzhongqi
Y8N6NMHTDM4H	突泉	Tuquan
Y8NWN6G3JYMN	科右前旗	Keyouqianqi
Y8NY1KD57NS4	烏蘭浩特	Wulanhaote
Y8P3CUJDMK7W	洮南	Taonan
Y8P7E0F5F2QK	白城	Baicheng
Y8PSG6XX856R	鎮賚	Zhenlai
Y8PZBQZEW6YJ	泰來	Tailai
Y8Q1PTY4BPP8	索倫	Suolun
Y8QCF31CSGCF	胡爾勒	Huerle
Y8R3UDVJCX65	紮賚特	Zhalaite
Y8RT700VNP3P	龍江	Longjiang
Y8SS1PUGYH77	新左旗	Xinzuoqi
Y8T76RN47M5Q	鄂溫克旗	Ewenkeqi
Y8V0J2JZ730B	海拉爾	Hailaer
Y8V1S4ZDQ3WD	陳旗	Chenqi
Y8VB770UUCUF	牙克石	Yakeshi
Y8VMYB06UYXJ	額爾古納	Eerguna
Y8WTQ737YK30	博克圖	Boketu
Y8X2CNRZF23B	紮蘭屯	Zhalantun
Y8XCC9U1ED2C	阿榮旗	Arongqi
Y8XZZU8KXRGE	小二溝	Xiaoergou
Y8YX0VWTC6KR	圖裡河	Tulihe
Y9N2VK0NVNP7	根河	Genhe
Y9RBH9J3D2S8	呼中	Huzhong
Y9RJK4ZSEGWJ	漠河	Mohe
YB00N5SSE2Q8	乾安	Qianan
YB06U51BTYU8	大安	Daan
YB0B8REJKCCB	松原	Songyuan
YB0FYQ8MPPPB	肇源	Zhaoyuan
YB15FX6VF96N	肇州	Zhaozhou
YB1F47R7MKFZ	雙城	Shuangcheng
YB1PGYYE8DVM	安達	Anda
YB1UX38K6DY1	哈爾濱	Haerbin
YB1W4DZC4Y2W	肇東	Zhaodong
YB1Z1X4Q330T	蘭西	Lanxi
YB26XUMTX1MB	杜爾伯特	Duerbote
YB2BVPSH4JM5	大慶	Daqing
YB2JK81THR6Z	齊齊哈爾	Qiqihaer
YB2U3KZE3VKW	林甸	Lindian
YB39T3Z4WYXN	青岡	Qinggang
YB3FQJ5UT8EX	望奎	Wangkui
YB3S2UVE6TKN	明水	Mingshui
YB3WV12DHGJU	拜泉	Baiquan
YB46BYDJJRHB	阿城	Acheng
YB4CR843E4FZ	尚志	Shangzhi
YB4J07UDZU0V	呼蘭	Hulan
YB4SKBS1561S	賓縣	Binxian
YB4W5H9G7NT6	巴彥	Bayan
YB5681ZJ3WPD	延壽	Yanshou
YB5J3KUW5HZ6	木蘭	Mulan
YB5SEX55HE4W	方正	Fangzheng
YB5T9B8FSMN5	通河	Tonghe
YB63388P2QN8	綏化	Suihua
YB6DTY1PZ37S	慶安	Qingan
YB6KU1X7HWMH	綏棱	Suiling
YB6Q138SZ3Q5	海倫	Hailun
YB7530MQ64YB	鐵力	Tieli
YB7XT0YP7SYK	伊春	Yichun
YB8803K79NNG	富裕	Fuyu
YB8E9PDNHQBS	莫力達瓦	Molidawa
YB8GC3X83ZH8	訥河	Nehe
YB907K29JWGV	依安	Yian
YB990PXEP8FW	克山	Keshan
YB9C0ZS7N0ZN	克東	Kedong
YB9FRH101ETS	北安	Beian
YB9P8ZPU52Q6	嫩江	Nenjiang
YB9SPBB13PS3	五大連池	Wudalianchi
YBBJGD9F14VV	鄂倫春旗	Elunchunqi
YBBNZ69JB91R	加格達奇	Jiagedaqi
YBBQB6TMV95Z	大興安嶺	Daxinganling
YBECTPUZR61H	五營	Wuying
YBF91HXS758Z	孫吳	Sunwu
YBFTUGSP7QCT	黑河	Heihe
YBG653UBRVZH	遜克	Xunke
YBH9SQEEXH03	林口	Linkou
YBHPEBR3TCC6	依蘭	Yilan
YBHU70W1JD0S	勃利	Boli
YBHYGPYJM88E	樺南	Huanan
YBJ1RVTBQ7QU	雞東	Jidong
YBJ1SQ97WHN1	雞西	Jixi
YBJG0U0GCXQV	密山	Mishan
YBJH7VFZU4T1	七台河	Qitaihe
YBK3GFYMCRK7	湯原	Tangyuan
YBKDQEKD30TF	佳木斯	Jiamusi
YBKGQXERKG29	樺川	Huachuan
YBKTK25TPP2R	鶴崗	Hegang
YBM1ZCJGWRNZ	集賢	Jixian
YBM322SX2QPB	雙鴨山	Shuangyashan
YBMDPHJC6851	友誼	Youyi
YBMN9JEMXFYE	蘿北	Luobei
YBMUBR41ZWVC	綏濱	Suibin
YBMUU3T71YRK	富錦	Fujin
YBNP8231E3BD	寶清	Baoqing
YBNS6H1JDD6U	虎林	Hulin
YBQPPD6J7GCC	同江	Tongjiang
YBR61XWMU274	饒河	Raohe
YBSH3P2G88DK	烏伊嶺	Wuyiling
YBSWNF7FDHQM	嘉蔭	Jiayin
YBX7PT7XWV91	撫遠	Fuyuan
YC0QP04TSQPZ	新林	Xinlin
YC29TSEF0DGK	塔河	Tahe
YC4N3CPTNFUT	呼瑪	Huma
6RQ202WU4YG7	萊蒂西亞	Leticia
D0RFNX2M8M5W	圖馬科	Tumaco
D20U9P1K1KV0	伊皮亞萊斯	Ipiales
D20Y1WY5R4GM	圖克雷斯	Túquerres
D21DGJMY567F	阿西斯港	Puerto Asis
D21NCKVTG939	帕斯托	Pasto
D21QXC5XKDSH	莫科阿	Mocoa
D22QNDCTJ9MZ	埃爾查爾科	El Charco
D231HU4DCHRZ	拉烏尼翁	La Union
D235Y8EUT24R	Patia	Patia
D23FT2XXH9EE	皮塔利托	Pitalito
D23TBEU58P00	波帕揚	Popayan
D23X8TCH9PFM	莫拉萊斯	Morales
D23ZNER8ZGDJ	Belalcazar	Belalcazar
D261PTCHRN5R	弗洛倫西亞	Florencia
D26HRPC81R00	加爾松	Garzon
D26J958YSGCQ	拉普拉塔	La Plata
D26RMBZ2S7BB	坎波阿萊格雷	Campoalegre
D2995EC77DPH	桑坦德基利喬	Santander de Quilichao
D29DD3SGJTBX	哈蒙迪	Jamundi
D29DMH5NF24H	特哈達港	Puerto Tejada
D29ED9WP281P	卡利	Cali
D29EQSHVW0Z2	坎德拉裡亞	Candelaria
D29F09V4QC89	科林托	Corinto
D29FCHZ9B3EE	佛羅里達	Florida
D29G3NB33M0H	普拉德拉	Pradera
D29HRU663VNS	布埃納文圖拉	Buenaventura
D29NP47E5ZJ6	布埃納文圖拉	Buenaventura
D29S7KHSESX4	Yumbo	Yumbo
D29SPSM6SZRN	帕爾米拉	Palmira
D29SZQYJ93JK	El Cerrito	El Cerrito
D29TRJ0JFHU2	瓜卡裡	Guacarí
D29WPY1S7DX5	布加	Buga
D29Z4PS4Z7Z1	圖盧瓦	Tuluá
D29ZDZ1R9FNC	安達盧西亞	Andalucia
D2CC553CJBG3	羅爾達尼約	Roldanillo
D2CCHBN2T881	薩爾薩爾	Zarzal
D2CCU1PME6UH	拉烏尼翁	La Union
D2D2WUVKUBR2	內瓦	Neiva
D2DM4MFBFV6Y	查帕拉爾	Chaparral
D2DXXGQGJD2H	Espinal	Espinal
D2DZVT2Q2W1N	梅爾加	Melgar
D2ES4UHVUKTY	格蘭達	Granada
D2ET4BVSGMK3	聖馬丁	San Martin
D2EW9TG1DTM5	阿凱西亞斯	Acacias
D2EXSD48YUY0	比亞維森西奧	Villavicencio
D2F020KC51BF	塞維利亞	Sevilla
D2F0DS8WNCVS	凱塞多尼亞	Caicedonia
D2F176T684JG	拉特瓦伊達	La Tebaida
D2F1UPR9PKC3	蒙特內格羅	Montenegro
D2F1VC6EY6K7	亞美尼亞城	Armenia
D2F1Y8XFPN5U	Calarcá	Calarcá
D2F47CX5R2C7	金巴亞	Quimbaya
D2F4QBGDVRD2	錫凱西亞	Circasia
D2F5084C9ZNR	卡塔戈	Cartago
D2F5C7BNCW4B	拉比希尼亞	La Virginia
D2F5MKPZ8TWR	佩雷拉	Pereira
D2F5W0UY1HF3	多斯克布拉達斯	Dos Quebradas
D2F5XNNNTB5V	聖羅莎－德卡瓦爾	Santa Rosa de Cabal
D2F9201D6J5F	伊瓦格	Ibague
D2FB3MWRNGB5	Flandes	Flandes
D2FB3Y8CS87C	希拉多特	Girardot
D2FEGZVR94P8	利瓦諾	Libano
D2FEXMHMEUV3	萊裡達	Lerida
D2FHC3XFXZ6P	比特沃	Viterbo
D2FHRE51HM2D	金雞納	Chinchina
D2FJ9DF1K62C	貝倫－德溫布裡亞	Belen de Umbria
D2FK9W7UY1QB	比利亞馬里亞	Villamaría
D2FKCDCBMT84	馬尼薩萊斯	Manizales
D2FN76F9ENNX	Anserma	Anserma
D2FNV6FXK4GN	裡奧蘇西奧	Riosucio
D2FQF0REYP37	薩拉米納	Salamina
D2FRFVW3YPYV	Aguadas	Aguadas
D2FTKD022CSN	弗雷斯諾	Fresno
D2FTXF2TEXR6	馬里基塔	Mariquita
D2FVEK5N09YW	翁達	Honda
D2FW3C26SRVB	Manzanares	Manzanares
D2FYUZXZZMNG	拉朵拉達	La Dorada
D2G0EV3VWQSZ	富薩加蘇加	Fusagasuga
D2G1W826WKV1	西巴特	Sibate
D2G4P1SUYB2N	索阿查	Soacha
D2G4YBEJYZ06	莫斯克拉	Mosquera
D2G4YJD2QYV8	馬德里	Madrid
D2G4Z68DBHVY	豐薩	Funza
D2G5KH29TV5U	法卡塔蒂瓦	Facatativa
D2G64PPMD0HP	波哥大	Bogotá
D2G664C79YEC	聖菲波哥大	Santa Fe de Bogota
D2G7DU80K4E0	奇亞	Chia
D2G7GRQKWZBK	卡希卡	Cajicá
D2GH3RFFWX4J	比耶塔	Villeta
D2GKEFPREP86	錫帕基拉	Zipaquira
D2GM0QQS85TC	帕喬	Pacho
D2GMVYZ88DQW	拉梅薩山	La Mesa
D2GW0Q910DC7	烏瓦特	Ubate
D2GXBNRTXZRB	奇金基拉	Chiquinquira
D2GZ6RXJQDZZ	通哈	Tunja
D2KQDUKGGXCG	瓜維亞雷河畔聖約瑟	San José del Guaviare
D2SP5ZE1FXV5	洛佩斯港	Puerto Lopez
D2UMMJSVG58C	阿瓜蘇爾	Aguazul
D2UW2EDYWHWZ	約帕爾	Yopal
D2UY43G3XH5E	Villanueva	Villanueva
D312RS9N4STR	基布多	Quibdo
D31CQ18J6KPW	Ciudad Bolivar	Ciudad Bolivar
D31GGT8U8W95	烏勞	Urrao
D337X5DECUBD	奇戈羅多	Chigorodo
D33KPSRK6R65	卡雷帕	Carepa
D33QN13JJ771	圖爾沃	Turbo
D33SB749XZF5	阿帕爾塔多	Apartado
D33YMPZQSZ36	鐵拉爾塔	Tierralta
D3401MDV0T3N	Los Andes	Los Andes
D342QR86Y09P	松松	Sonsón
D344WUGFBXYS	卡爾達斯	Caldas
D344ZXTF275D	薩瓦內塔	Sabaneta
D345N8YR4KD5	La Estrella	La Estrella
D345P7T6NVJB	伊塔圭	Itagui
D34679BKND6D	拉塞哈	La Ceja
D346TEQ8M4HD	卡門德比博拉爾	Carmen de Viboral
D346ZM6Q3G8S	桑圖阿裡奧	Santuario
D3470526WDDM	恩維加多	Envigado
D3478D078EQY	麥德林	Medellin
D347HBD835PE	裡奧內格羅	Rionegro
D347JEVGEN8Z	馬里尼亞	Marinilla
D34CYXY7FC6F	博亞卡港	Puerto Boyaca
D34K09SMS44F	貝約	Bello
D34K1G24599M	Municipio de Copacabana	Municipio de Copacabana
D34KTU12S4FW	巴爾沃薩	Barbosa
D34REGDEXSKV	亞魯瑪律	Yarumal
D359SZG4SC39	巴爾沃薩	Barbosa
D35HFVV0N6MP	貝裡奧港	Puerto Berrio
D35UUCT9116M	Socorro	Socorro
D35VRC6JGS9U	聖希爾	San Gil
D36BK0VGTD8E	塞哥維亞	Segovia
D36F873YTX0S	薩拉戈薩	Zaragoza
D36G1WNNCC97	埃爾巴格萊	El Bagre
D36M7TNXWKSW	蒙特利瓦諾	Montelíbano
D36PZGY721TB	普拉內塔里卡	Planeta Rica
D36T2VVUBWYY	考凱西亞	Caucasia
D36U66RY750W	San Carlos	San Carlos
D36X61KYGMSR	阿亞佩爾	Ayapel
D372PQHWHR8S	巴蘭卡韋梅哈	Barrancabermeja
D37BNYXR5ZVR	希龍	Giron
D37RP46QE1N6	莫拉萊斯	Morales
D37XKBD00VKR	阿瓜奇卡	Aguachica
D37YFEXU225M	奧卡尼亞	Ocana
D3D1C28BDMXM	蒙特里亞	Monteria
D3D4E37J8UUH	塞雷特	Cerete
D3D4J3JR46R7	聖卡洛斯	San Carlos
D3D4RPWCRCDS	謝納加－德奧羅	Cienaga de Oro
D3D6GK870T15	薩阿貢	Sahagun
D3D7U38U2X9H	奇努	Chinu
D3D962MQS8GC	聖馬科斯	San Marcos
D3DDU9QZQ017	聖貝尼托阿瓦德	San Benito Abad
D3DF5SJCYHX3	蘇克瑞	Sucre
D3DHDC6Q3KTV	洛裡卡	Lorica
D3DKHXUDRUFR	桑普埃斯	Sampues
D3DKUMC5BME8	辛塞萊霍	Sincelejo
D3DKYXV2JGHJ	柯洛薩爾	Corozal
D3DQ0JG2CGQG	托盧	Tolu
D3DR3K77QXFG	聖奧諾弗雷	San Onofre
D3DS9FZC9V9P	辛塞	Since
D3DUDFMQ9VQS	馬甘格	Magangue
D3DX68GPGWXH	El Carmen de Bolivar	El Carmen de Bolivar
D3DXFT443D7X	聖哈辛托	San Jacinto
D3DZDQ30DF74	柏拉圖	Plato
D3E7HWS7QY07	埃爾班科	El Banco
D3EHD6KNHYRR	蒙波斯	Mompos
D3ES8M7D3PR8	奇米查瓜	Chimichagua
D3ESQ6ZC3VQK	庫魯馬尼	Curumani
D3ETM07GF6PK	奇裡瓜納	Chiriguana
D3EY7HZB2DNY	拉哈瓜德伊維裡科	La Jagua de Ibirico
D3F2Y3RH6EM5	下瑪麗亞	Maria la Baja
D3F6GBRJ7EPT	圖爾瓦科	Turbaco
D3F6MDB22NJV	阿爾霍納	Arjona
D3F71THNCBQF	卡塔赫納	Cartagena
D3F8E7WUP15R	聖胡安－內波穆塞諾	San Juan Nepomuceno
D3FDWPRWVD27	聖露西亞	Santa Lucia
D3FEDMUXGRK7	雷佩隆	Repelon
D3FEPCR2WW6D	坎波－德拉克魯斯	Campo de la Cruz
D3FGW06PSQ82	皮維哈伊	Pivijay
D3FSRPH6NBB3	薩凡納拉加	Sabanalarga
D3FTRJP816ME	巴拉諾阿	Baranoa
D3FTZZTWV9VT	加拉帕	Galapa
D3FV4GM2PRWS	帕爾馬－德巴雷拉	Palmar de Varela
D3FV4YMKMDNP	聖托馬斯	Santo Tomás
D3FV6U2ZPBPT	薩凡納格蘭德	Sabanagrande
D3FVF2ZM6G55	馬蘭博	Malambo
D3FWW278KQTU	哥倫比亞港	Puerto Colombia
D3FY3GYVMC5X	巴蘭基亞	Barranquilla
D3FY4EWH6YG7	索萊達	Soledad
D3G3SZYCY6UT	埃爾科佩	El Copey
D3G5ZGHP71NT	豐達西翁	Fundacion
D3G6K1FYE42X	阿裡瓜尼	Ariguani
D3GCJ6XHG1BW	科達齊	Agustin Codazzi
D3GGT0F8HQ8J	巴耶杜帕爾	Valledupar
D3GHMGXX8E0B	埃爾雷滕	El Reten
D3GHRB0TG8RR	阿拉卡塔卡	Aracataca
D3GNW7Y88757	謝納加	Ciénaga
D3GPZW3FKGPK	Santa Marta	Santa Marta
D3H0S270KY1M	索加莫索	Sogamoso
D3H14H64NT6P	杜伊塔馬	Duitama
D3HPC8NGQT4E	彼德庫埃斯塔	Piedecuesta
D3HQ0GTBTVEY	馬拉加	Malaga
D3HUZ8PY0CSN	Tame	Tame
D3K00VSH6MPX	佛羅里達布達卡	Floridablanca
D3K0815U3HZW	布卡拉曼加	Bucaramanga
D3K3FYEQK0G4	潘普洛納	Pamplona
D3KKW4U7M24C	洛斯帕蒂奧斯	Los Patios
D3KKWF1GTWBQ	羅薩里奧鎮	Villa del Rosario
D3KKY5578X0X	庫庫塔	Cucuta
D3KX86E3DCGK	Puerto Santander	Puerto Santander
D3M8MCDZ3VWT	阿勞卡	Arauca
D3UH769S4XMX	比亞努埃瓦	Villanueva
D3UJ6BBDP6Z4	聖胡安德爾塞薩爾	San Juan del Cesar
D3UJYM9PYHXM	豐塞卡	Fonseca
D3UNRDV87VJR	巴蘭卡斯	Barrancas
D4JZSFGRQCVD	聖安德列斯	San Andres
D6H1SVWE4XT7	里奧阿查	Riohacha
D6H8U06050NK	邁考	Maicao
D1G1XRRWPBD2	尼科亞	Nicoya
D1G7RDT5DV54	卡尼亞斯	Cañas
D1G8V2NEFGFC	蓬塔雷納斯	Puntarenas
D1G8YCQDT9TF	查卡裡塔	Chacarita
D1GBC7MN42PR	Esparza	Esparza
D1GFWZ6H91DM	克薩達	Quesada
D1GHXB41SG1U	利韋裡亞城	Liberia
D1GQQ9TY3N3Y	聖約瑟	San Jose
D1SMR60S7WPD	San Isidro	San Isidro
D1SP7NNZUGP4	Tejar	Tejar
D1SPCVTVDZ5P	San Rafael Abajo	San Rafael Abajo
D1SRGX4BQGB8	帕拉伊索	Paraíso
D1U0EZB3FV4B	聖拉菲爾	San Rafael
D1U0GX7R36TE	阿拉胡艾拉	Alajuela
D1U0MRM4H9H5	San Rafael	San Rafael
D1U0N6TZ7QH6	Aserri	Aserri
D1U0NW57KQJV	San Juan de Dios	San Juan de Dios
D1U0PHUZBWBV	San Miguel	San Miguel
D1U0PWXX63F4	帕塔拉	Patarra
D1U0Q5HHPEKW	San Felipe	San Felipe
D1U0RRKH7XRS	San Pedro	San Pedro
D1U0RU2K21TW	Curridabat	Curridabat
D1U0VE4VKK2E	San Francisco	San Francisco
D1U0VMXWB8W9	Mercedes	Mercedes
D1U0VUKN5X1E	埃雷迪亞	Heredia
D1U0W8K3U6YM	聖荷西	San José
D1U0WEE0KB16	Colima	Colima
D1U0WTJEEW1E	San Juan	San Juan
D1U0X52DBW3M	Calle Blancos	Calle Blancos
D1U0XMNQHKMU	San Vicente	San Vicente
D1U0XUFF52SM	Purral	Purral
D1U0Y7DU81J2	聖巴勃羅	San Pablo
D1U226NCXR8G	聖達戈	San Diego
D1U24KJTXBD5	卡塔戈	Cartago
D1U28NX2TJHY	Ipis	Ipis
D1U2REPDBSR1	圖裡亞爾瓦	Turrialba
D1U6J7SRY6J1	瓜皮萊斯	Guapiles
D1U97Y0Q56EY	錫基雷斯	Siquirres
D1UBYS2YPP57	利蒙	Limon
D5UNQ9C6GJY1	瓜內	Guane
D5URX2UZMUGU	比那爾德里奧	Pinar del Río
D5VH7ZDZSH4Y	新赫羅納	Nueva Gerona
D5YVCXSD7W3C	西恩富戈斯	Cienfuegos
D5YWWXKXC6BP	阿佈雷烏斯	Abreus
D5YX25N4P47W	阿瓜達德帕薩赫羅斯	Aguada de Pasajeros
D5YXNGH0B8X1	羅達斯	Rodas
D5YYD8VX4EVP	帕爾米拉	Palmira
D5YYNBNTBGHD	庫馬納亞瓜	Cumanayagua
D5YZJ7PD7HBB	克魯塞斯	Cruces
D5ZGWUY1PJEM	委內瑞拉	Venezuela
D5ZH5BVM9B2G	千里達	Trinidad
D5ZHRNW0FEJ1	Condado	Condado
D5ZM9ZUKQRSC	福門托	Fomento
D5ZMWGQ6Z57V	卡瓦伊古安	Cabaiguan
D5ZNH0HVZG46	馬尼卡拉瓜	Manicaragua
D5ZP21TKG81S	蘭丘埃洛	Ranchuelo
D5ZPKMF13WEK	聖克拉拉	Santa Clara
D5ZQGMY0QYVU	普拉塞塔斯	Placetas
D5ZRCHZYFK3Z	卡馬華尼	Camajuani
D5ZRVZH3PZDP	雷梅迪奧斯	Remedios
D5ZSB0PTZSHG	聖斯皮裡圖斯市	Sancti Spiritus
D5ZSY6QJJ64F	哈蒂沃尼科	Jatibonico
D5ZUPXZ71Z0F	Ciego de Ávila	Ciego de Ávila
D5ZXHBSC3ZWM	亞瓜哈伊	Yaguajay
D5ZYK20F7D41	錢巴斯	Chambas
D78F489ZQ1PN	尼克羅	Niquero
D78FTFTX3C8D	梅迪亞盧納	Media Luna
D78TC4VRGXXJ	南聖克魯斯	Santa Cruz del Sur
D78ZQHC2KCCW	哥倫比亞	Colombia
D78ZZB53NKJP	瓜伊馬羅	Guáimaro
D79517X0X6BG	坎佩丘艾拉	Campechuela
D795TPMK7REF	曼薩尼尤	Manzanillo
D7972GH216JS	亞拉	Yara
D797ZVYJ2BKY	Bayamo	Bayamo
D79E4R63CJ6R	吉薩	Guisa
D79EUGEKKWSH	希瓜尼	Jiguani
D79G3P4ENUQ0	孔特拉馬埃斯特雷	Contramaestre
D79GN87MC6VQ	帕爾馬索裡亞諾	Palma Soriano
D79KCWZKKCCX	裡奧考托	Rio Cauto
D79R0ZVYT4SB	拉斯圖納斯	Las Tunas
D79XRC26Q0X7	Jobabo	Jobabo
D79YBD6UVU52	奧爾金	Holguin
D79YJCWZ5ZV7	Baguanos	Baguanos
D7B2VWPT1NDJ	貝蒂恩特斯	Vertientes
D7B56TV272S5	巴拉瓜	Baragua
D7B67YMWW43Q	佛羅里達	Florida
D7B9DUQ87EZ2	Camagüey	Camagüey
D7BBGCENB5JE	錫瓦尼庫	Sibanicú
D7BF1YCM2WBZ	米納斯	Minas
D7BHZ764PMZQ	比奧萊塔	Primero de Enero
D7BJFBCHY6M4	莫龍	Moron
D7BKQ6HUP33W	埃斯梅拉達	Esmeralda
D7C49F1Y2523	努埃維塔斯	Nuevitas
D7C88F7TCF35	帕德雷港	Puerto Padre
D7CB5DFT591B	希瓦拉	Gibara
D7D1FTKHKY1M	聖地牙哥	Santiago de Cuba
D7D4CGP0EWCB	聖路易斯	San Luis
D7DD8E4MG7U3	關塔那摩	Guantanamo
D7DEUGWS2YSS	Rio Guayabal de Yateras	Rio Guayabal de Yateras
D7DJ2N17MHJ0	庫埃托	Cueto
D7DMPFFFKXSN	薩瓜－德塔納莫	Sagua de Tanamo
D7DPKBP7KMJZ	巴內斯	Banes
D7DTW8QPKUXQ	莫阿	Moa
D7E58ZCZCQJQ	巴拉科亞	Baracoa
DHH2XJJY52SJ	比尼亞萊斯	Vinales
DHH858G5XB41	南孔索拉西翁	Consolacion del Sur
DHHB3XUHNFB9	洛斯帕拉西奧斯	Los Palacios
DHHCNNYPXUPT	聖克裡斯托瓦爾	San Cristobal
DHHF79MR4Y75	Bahia Honda	Bahia Honda
DHJ1U8YXENB9	阿特米薩	Artemisa
DHJ38Z8J96VG	阿爾基薩	Alquízar
DHJ3DSCKXSK3	圭拉－德梅萊納	Güira de Melena
DHJ4QMSGCSG5	瓜納哈伊	Guanajay
DHJ4UBSXVHKU	馬列爾	Mariel
DHJ64XJYQH18	聖安東尼奧－德洛斯巴尼奧	San Antonio de los Banos
DHJ69XGS3U8W	包塔	Bauta
DHJ6H7SG2PVV	拉薩盧	La Salud
DHJ6MNN2Y4WY	Bejucal	Bejucal
DHJ6TJX9VNHV	Santiago de las Vegas	Santiago de las Vegas
DHJ7T74X852R	哈瓦那	Havana
DHJ7XXZG03G9	Alamar	Alamar
DHJ9VMHVZXK8	Gueines	Gueines
DHJDDEGRU3Q4	聖約瑟－德拉斯拉哈斯	San Jose de las Lajas
DHJEJFCE919Z	哈魯科	Jaruco
DHJEXZ111W55	北聖克魯斯	Santa Cruz del Norte
DHJF36FHW2SS	Madruga	Madruga
DHJGPDT04QPB	馬坦薩斯	Matanzas
DHN18TF0NS4V	烏尼翁－德雷耶斯	Union de Reyes
DHN1Q1Q7TTJF	Pedro Betancourt	Pedro Betancourt
DHN21UGUYMU9	大哈圭	Jaguey Grande
DHN2NYJFNVME	卡利梅特	Calimete
DHN38RKJ2REP	霍韋亞諾斯	Jovellanos
DHN3NZYHV80X	科隆	Colón
DHN3S35B510G	佩里科	Perico
DHN5XNFX93TP	巴拉德羅	Varadero
DHN701UE0VK0	卡德納斯	Cardenas
DHNBQPB2UKMY	聖多明哥	Santo Domingo
DHNDWPXRKRBQ	Corralillo	Corralillo
DHP0FD2HWMUY	Cifuentes	Cifuentes
DHP0WMR9HR0W	恩克魯西哈達	Encrucijada
DHP19ZFF2PJR	Sagua la Grande	Sagua la Grande
DHP2PETZY03R	凱瓦連	Caibarién
E6XKCH3EBJ3X	普利亞縣	Praia
E6ZWQVUWP263	聖瑪麗亞	Santa Maria
E7N0PDCB4N3X	明德盧	Mindelo
D6NUZKK0S175	維倫斯塔	Willemstad
QQ5HSYC1N496	新村	Flying Fish Cove
QQ5HT19H76ZC	聖誕島	Christmas Island
SWPJC9J4E1N8	Paphos	Paphos
SWPMR8QHS273	利馬索爾	Limassol
SWPYTK2H27MV	拉納卡	Larnaca
SWR8P3BUEWZ9	尼古西亞	Nicosia
SWR9N1U2NSUZ	凱裡尼亞	Keryneia
SY0PPJBD8EHR	普羅塔拉斯	Protaras
SY0PUD39UQED	法馬古斯塔	Famagusta
U2BUCSDRJ0P3	海布	Cheb
U2BVRXHPR8T8	索科洛夫	Sokolov
U2C3N81JV05U	克拉托維	Klatovy
U2CBHRG2S8QK	斯特拉科尼采	Strakonice
U2CE02M202WP	比爾森	Pilsen
